Advertiser URL,Advertiser Category,Program ID,Program Name,Contract Status,Tracking Link,Allows Deep Linking,Payout
https://retouch4.me,"Themes, Code, Graphics, Video & more",39694,Retouch4me ,Active,https://relu0u.pxf.io/c/7401119/3151563/39694,true,"Recurring Subscription: 50%
Purchase: 10%"
http://www.reverencehotels.com,Accommodations,25789,Reverence Hotels (GLOBAL),Active,https://reverencehotels.pxf.io/c/7401119/2059583/25789,true,Online Booking: 5%
https://revomadic.com,Sports Apparel & Accessories,33423,REVOMADIC,Active,https://revomadic.sjv.io/c/7401119/2870554/33423,true,Online Sale: 10%-30%
https://www.riibase.com,B2B,54856,Riibase - All in One CRM,Active,https://riibase.pxf.io/c/7401119/3954406/54856,true,Sale: 50%
https://www.riibase.com,B2B,55630,Riibase - Creator,Active,https://riibase.pxf.io/c/7401119/3971637/55630,true,Sale: 50%
https://pl.roborock.com,Bed & Bath,39935,RO-Roborock,Active,https://roroborock.pxf.io/c/7401119/3195044/39935,true,Online Sale: 4%
https://rockbrosbike.us,Sports Apparel & Accessories,50132,ROCKBROS USA ,Expired,https://rockbrosusallc.sjv.io/c/7401119/3831492/50132,true,Online Sale: 15%
https://rosesdelfuego.com,Flowers,52695,Roses del fuego,Active,https://rosesdelfuego.sjv.io/c/7401119/3890395/52695,true,"Online Sale: 40%
Recurring Sales: 30%"
http://www.rovehotels.com,Accommodations,19042,Rove Hotels ( GLOBAL ),Active,https://rovehotels.pxf.io/c/7401119/1640472/19042,true,Online Booking: 6%
https://www.rowabi.com,Home & Garden,30391,Rowabi LLC,Active,https://rowabillc.pxf.io/c/7401119/2519345/30391,true,Online Sale: 5%
https://www.runstar.com/,Sports Apparel & Accessories,53683,RunStar,Active,https://runstar.sjv.io/c/7401119/3920247/53683,true,Online Sale: 10%
https://saily.com,Apps,25536,Saily,Active,https://saily.sjv.io/c/7401119/2044403/25536,false,Purchase: 10%
http://www.sanahotels.com/en/,Transportation,25452,Sana Hotels,Active,https://sanahotels.pxf.io/c/7401119/2039330/25452,true,Online booking: 4%
http://mysantika.com/,Transportation,31275,Santika Hotels & Resorts,Active,https://santikahotelsresorts.sjv.io/c/7401119/2713864/31275,true,Online Booking: 6%
http://www.sarovahotels.com,Accommodations,27400,Sarova Hotels & Resorts,Active,https://sarovahotelsresorts.sjv.io/c/7401119/2151586/27400,true,Online Booking: 6%
https://le-parmentier.com,Bags & Accessories,25375,LePARMENTIER Paris,Active,https://sartoriaoperaprimasrl.sjv.io/c/7401119/2036133/25375,true,Online Sale: 16%
http://www.savoydubai.com/,Transportation,28150,Savoy Dubai,Active,https://savoydubai.sjv.io/c/7401119/2189472/28150,true,Online Booking: 6%
https://www.scalahosting.com/,Apps,18136,SPanel,Active,https://imp.scalahosting.com/c/7401119/1554166/18136,true,"Recurring Subscription: 100%
Online Sale: 100%
Online Lead: $0.00"
http://www.selenichast.com,Jewelry & Watches,42778,Jewelhalo,Active,https://jewelhalocom.pxf.io/c/7401119/3290251/42778,true,Online Sale: 20%
http://www.casasandra.com/,Accommodations,40805,Ser Casasandra(LATAM),Active,https://sercasasandra.pxf.io/c/7401119/3227199/40805,true,Online Booking: 4%
https://www.kugooescooters.com/,Sports & Exercise Equipment,30702,Flyingeagleskate,Active,https://flyingeagleskate.sjv.io/c/7401119/2591639/30702,true,OnlineSale: 7%
https://www.kugooescooters.com/,Parts & Accessories,30705,joyor-escooter,Active,https://joyorescooter.pxf.io/c/7401119/2591712/30705,true,OnlineSale: 3%
https://pard.com,Outdoors & Recreation,35144,PARD,Active,https://shenzhenpardtechnologycoltd.pxf.io/c/7401119/2958103/35144,true,Online Sale main: 9%
https://www.lingchat.pro,Learning,40812,LingChat,Active,https://shenzhenshuttertechnologycoltd.sjv.io/c/7401119/3227605/40812,true,Online Sale: 40%
https://www.wondershare.com,Apps,15586,Wondershare Software Program,Active,https://wondersharesoftware.pxf.io/c/7401119/1266848/15586,true,Online Sale: 30%
https://www.shopify.com,Website Hosting,13624,Shopify,Active,https://shopify.pxf.io/c/7401119/1061744/13624,true,"Full Price Shop: US$25.00-US$150.00
Retained Full Price Shops: 12 Mo: US$0.00
Retained Full Price Shops: 9 Mo: US$0.00
Retained Full Price Shops: 6 Mo: US$0.00
Retained Full Price Shops: 3 Mo: US$0.00
Paid Trial: US$0.00
Free Trial: US$0.00"
http://cvlife.com,Outdoors & Recreation,24051,cvlife.com,Active,https://cvlife.sjv.io/c/7401119/1967060/24051,true,Online Sale: 10%-15%
http://cvlife.com,Collectibles & Hobbies,24052,lekatodeal.com,Active,https://lekatodeal.pxf.io/c/7401119/1967065/24052,true,Online Sale: 15%
http://www.shutterstock.com,Images,1305,Shutterstock's Affiliate Partner Program,Expired,https://shutterstock.7eer.net/c/7401119/42119/1305,true,"Shutterstock Purchase: 10%-20%
PremiumBeat Purchase: 30%
Shutterstock Rebill: 20%"
https://sidi.com/,Sports Apparel & Accessories,50060,Sidi,Active,https://sidisportsrl.pxf.io/c/7401119/3827404/50060,true,Online Sale: 4%-6%
https://www.simplycarbonfiber.com,Parts & Accessories,20529,Simply Carbon Fiber,Active,https://simplycarbonfiber.sjv.io/c/7401119/1754737/20529,true,Online Sale: 10%
http://www.sinocrafted.com,Collectibles & Hobbies,55661,Sinocrafted,Active,https://sinocrafted.pxf.io/c/7401119/3972611/55661,true,Online Sale: 20%
https://www.site123.com,Website Hosting,26011,SITE123 LTD,Active,https://site123ltd.sjv.io/c/7401119/2075036/26011,true,"Purchase: USD40.00-USD200.00
Account Creation: USD0.00"
https://esimx.com,Internet Service Provider,27320,eSIMX,Active,https://skylarkconnectllc.pxf.io/c/7401119/2147759/27320,true,OnlineSale: 15%
https://skylum.com,Apps,3255,Skylum Affiliate Program,Active,https://skylum.evyy.net/c/7401119/185399/3255,true,"Luminar Neo monthly subscription: 85%
Luminar Mobile 1 Week: 80%
Luminar Mobile 1 month: 80%
Aperty monthly subscription: 65%
Luminar Mobile 6 months: 25%
Aperty yearly subscription: 20%
Aperty Sale: 20%
Luminar Mobile 1 year: 20%
Luminar X Basic sale: 20%
Luminar Neo subscription: 20%
Luminar X sale: 20%
Luminar: 20%
Luminar Mobile lifetime: 20%
Luminar NEO leads: $0.75"
http://www.skyluxtravel.com/,Transportation,27496,SKYLUX Travel,Active,https://skyluxtravel.sjv.io/c/7401119/2155949/27496,true,Online Booking: USD13.00-USD18.00
https://www.botslab.com/,Parts & Accessories,43473,Botslab,Active,https://smartnetworkcolimited.pxf.io/c/7401119/3307751/43473,true,"Online Sale: 10%
Online Sales - DE : 10%"
https://www.smartwingshome.com/,Furniture & Home Decor,28783,Smartwings,Active,https://smartwingshome.pxf.io/c/7401119/2223967/28783,true,Online Sale: 1%
http://www.solaireresort.com/,Accommodations,52192, Solaire Resort ,Active,https://sola.sjv.io/c/7401119/3882253/52192,true,Online Booking: 6%
http://www.sportsevents365.com/,Tickets & Shows,23992,Sports Events 365 (GLOBAL),Active,https://sportsevents365.pxf.io/c/7401119/1963967/23992,true,Online Booking: 7%
https://wr.st-asu.com/company,Software,29798,WEBROOT master,Active,https://stasupteltd.sjv.io/c/7401119/2375998/29798,true,Subscription: 200%
https://www.litime.com/,Accessories & Peripherals,49141,ipowerqueen.de,Active,https://powerqueende.sjv.io/c/7401119/3800459/49141,true,"Online Sale-FR: 5%
Online Sale: 5%"
https://www.litime.com/,Outdoors & Recreation,49142,Redodo Power-DE,Active,https://redodopowerde.sjv.io/c/7401119/3800466/49142,true,"Online Sale-FR: 5%
Online Sale-ES: 5%
Online Sale: 5%"
https://stuhrling.com/,Jewelry & Watches,48882,Stuhrling Original,Active,https://stuhrlingoriginal.pxf.io/c/7401119/3794754/48882,true,Online Sale: 5%
https://www.sumup.com/en-gb/,B2B,25696,SumUp EU,Active,https://sumupeu.sjv.io/c/7401119/2053226/25696,true,"Purchase EU: 20%
Activation: EUR0.00
Full Verification: EUR0.00
Sign up EU: EUR0.00"
http://www.sunsiyam.com,Accommodations,21603,Sun Siyam Resorts ( GLOBAL ),Active,https://sunsiyamresorts.pxf.io/c/7401119/1814250/21603,true,Online Booking: 6%
https://suosooptics.com/,Sports Apparel & Accessories,49879,SUOSO_Official,Active,https://suosoofficial.pxf.io/c/7401119/3823459/49879,true,"Online Sale: 15%
Recurring Sales: 5%"
http://surfshark.com/,Software,9043,Surfshark ,Active,https://surfshark.sjv.io/c/7401119/529009/9043,true,Conversion: 40%
https://surveysparrow.com,B2B,48073,SurveySparrow Inc,Active,https://surveysparrowinc.pxf.io/c/7401119/3771210/48073,true,"Recurring Subscription: 25%
Subscription Purchase: 25%
Sign Up: $0.00"
https://www.lumibricks.com/,Collectibles & Hobbies,17189,Lumibricks ,Active,https://funwhole.sjv.io/c/7401119/1448255/17189,true,Online Sale: 8%
https://www.lumibricks.com/,Collectibles & Hobbies,17190,Lightailing,Active,https://lightailing.sjv.io/c/7401119/1448258/17190,true,Online Sale: 8%
http://www.swiss-belhotel.com,Transportation,27064,Swiss Belhotel International,Active,https://swissbelhotelinternational.pxf.io/c/7401119/2130495/27064,true,Online Booking: 6%
https://tangem.com,Consumer Electronics,36603,Tangem Wallet (Crypto & Hardware Wallet),Active,https://tangemag.pxf.io/c/7401119/3025533/36603,true,Online Sale: USD10.00
http://www.inspiration-at.com/,Software,17423,Inspiration Affiliate Programme,Active,https://inspirationaffiliateprogramme.sjv.io/c/7401119/1474461/17423,true,Online Sales: 10%
http://www.tempo.fit/,Sports & Exercise Equipment,11505,Tempo,Active,https://imp.i277339.net/c/7401119/814975/11505,true,Online Sale: 8%-50%
http://termly.io,Legal,10463,Termly ,Active,https://termly.7zqw8y.net/c/7401119/671890/10463,true,"Recurring Subscription: 5%
Initial Subscription: 5%"
https://transkriptor.com,Apps,43973,Transkriptor,Active,https://textintelfze.pxf.io/c/7401119/3330453/43973,true,"Sale Re-subscription: 30%
Sale Subscription: 30%
Lead Signup: USD0.00"
https://bstd.ai,Software,47751,The Bayesian School of Technological Development Ltd [bstd],Active,https://thebayesianschooloftechnologicaldevelopmentltdbstd.sjv.io/c/7401119/3760719/47751,true,Purchase: 20%
http://www.healerlabs.co.uk,Sports Apparel & Accessories,19970,HLabs,Active,https://hlabs.sjv.io/c/7401119/1717808/19970,true,Online Sale: 3%-10%
http://www.thecocooncollection.com/,Accommodations,56500,The Cocoon Collection,Active,https://coc.sjv.io/c/7401119/3995412/56500,true,Online Booking: 5%
http://infinitekind.com,Apps,9402,Moneydance,Active,https://tik.pxf.io/c/7401119/566816/9402,true,Purchase Moneydance: 30%
http://www.theleela.com/,Transportation,28441,The Leela Palaces Hotels & Resorts,Active,https://theleelapalaceshotelsresorts.pxf.io/c/7401119/2208227/28441,true,Online Booking: 5%
https://museumofthefuture.ae/en,Vacations,35902,The Museum of the Future,Active,https://themuseumofthefuture.pxf.io/c/7401119/2992608/35902,true,Online Booking: 5%
http://www.thriftycars4rent.com,Transportation,51104,Thrifty Cars 4 Rent EU,Active,https://thriftycars4renteu.pxf.io/c/7401119/3852250/51104,true,Online Booking: 5%
https://thunderbit.com,Software,47304,Thunderbit,Active,https://thunderbit.pxf.io/c/7401119/3748053/47304,true,"Online Sales: 30%
Sign-up: $0.00"
https://thunderbit.com,Software,50662,THUNDERBIT - Creator,Active,https://thunderbit.pxf.io/c/7401119/3842233/50662,true,"Online Sales: 15%
Gift: $0.00
Creator Post: $0.00
Sign-up: $0.00"
http://tinylandus.com,Games/Toys,19135,Tiny Land,Active,https://tinyland.pxf.io/c/7401119/1648309/19135,true,Online Sale: 5%-12%
http://www.tokendab.com,Food & Drink,17522,Toke n Dab,Active,https://toke-n-dab.pxf.io/c/7401119/1485339/17522,true,Online Sale: 10%
https://www.tp-link.com,Consumer Electronics,53756,TP-Link Deutschland GmbH,Active,https://tplinkdeutschlandgmbh.pxf.io/c/7401119/3922060/53756,true,Online Sale: 7%
http://www.travala.com,Transportation,17543,Travala.com,Active,https://travala.sjv.io/c/7401119/1486860/17543,true,Booking: 4%-5.5%
https://treexy.com,Apps,8272,Treexy,Expired,https://treexy.pxf.io/c/7401119/468653/8272,true,Treexy Online Sale: 25%
https://tribesigns.com/,Bed & Bath,26195,Tribesigns,Active,https://tribesigns.pxf.io/c/7401119/2085494/26195,true,Online Sale: 5%
http://trugrit-fitness.com/,Sports & Exercise Equipment,17133,Tru Grit Fitness,Active,https://trugritfitness.pxf.io/c/7401119/1442992/17133,true,Online Sale: 5%
https://us.tcl.com/,Consumer Electronics,48321,TCL US Affiliate Program,Active,https://ttetechnologyinc.pxf.io/c/7401119/3779813/48321,true,Online Sale: 8%
https://www.readkidz.com/,Software,30284,ReadKidz,Active,https://turingmobihktechnologycolimited.sjv.io/c/7401119/2492434/30284,true,Online Sale: 10%-45%
http://www.tvcmall.com/,B2B,22026,TVCMALL,Active,https://tvcmall.pxf.io/c/7401119/1841783/22026,true,Online Sale: 5%-11%
https://twizzlo.com,B2B,53180,Twizzlo,Active,https://twizzlo.pxf.io/c/7401119/3905607/53180,true,Paid Subscription: 50%
https://udemy.com,Learning,39854,Udemy,Active,https://trk.udemy.com/c/7401119/3193860/39854,true,"Subscriptions: 10%-20%
Course Purchase: 10%
Sign Up: $0.00"
http://ukino-hotels.com/,Accommodations,45743,"Ukino Hotels(EN, PT, DE, ES, FR)",Active,https://ukinohotels.pxf.io/c/7401119/3416118/45743,true,Online Booking: 5%
https://www.ultrahuman.com/,Sports Apparel & Accessories,38784,Ultrahuman Healthcare,Active,https://ultrahumanhealthcare.pxf.io/c/7401119/3114542/38784,true,"Online Sale EU: 7%
Online Sale Global: 7%
Online Sale US: 7%
Online Sale India: 7%"
https://www.ultrahuman.com/,Sports Apparel & Accessories,42406,Ultrahuman Healthcare - Creator,Active,https://ultrahumanhealthcare.pxf.io/c/7401119/3281895/42406,true,"Online Sale EU: 7%
Gift: USD0.00
Creator Post: USD0.00"
https://www.umww.com,Internet Service Provider,50786,rova from stc,Active,https://ummenat.pxf.io/c/7401119/3844214/50786,true,"rova - Android: USD6.00
rova - iOS: USD6.00
rova - Android: 0%
rova - Android: 0%
rova - iOS: 0%
rova - iOS: 0%"
https://m.unice.com,Women's Apparel,15659,nadula,Active,https://nadula.sjv.io/c/7401119/1273329/15659,true,Online Sale: 6%
https://m.unice.com,Women's Apparel,15661,klaiyihair,Active,https://klaiyihair.pxf.io/c/7401119/1273339/15661,true,Online Sale: 7%
https://www.miniolie.com,Women's Apparel,47115,buddhastoneshop,Active,https://buddhastoneshop.sjv.io/c/7401119/3742426/47115,true,Online Sale: 8%-20%
https://www.uperfectmonitor.com,Collectibles & Hobbies,15155,UPERFECT,Active,https://uperfect.sjv.io/c/7401119/1226533/15155,true,Online Sale: 10%
https://www.knowledgehut.com/,Learning,29600,Upgrad Knowledgehut,Active,https://knowledgehut.pxf.io/c/7401119/2327352/29600,true,Online Sale: 10%-50%
http://www.valentinmaya.com,Transportation,40729,Valentin Imperial Riviera Maya ( MX - ES - DE - UK) ,Active,https://valentinimperialrivieramaya.sjv.io/c/7401119/3226071/40729,true,Online Booking: 6%
https://Varvikas.shop,Collectibles & Hobbies,37172,Varvikas,Expired,https://varvikaspolandspzoo.sjv.io/c/7401119/3051056/37172,true,Online Sale: 0%
http://www.ravpower.com,Consumer Electronics,21526,RAVPower,Active,https://zebaoaffiliateprogram.pxf.io/c/7401119/1809767/21526,true,Online Sale: 3%-8%
http://www.ravpower.com,Food & Drink,21553,ParisRhone,Active,https://parisrhonecom.sjv.io/c/7401119/1811170/21553,true,Online Sale: 8%
http://www.ravpower.com,Pet Services,21554,Aspiron,Active,https://aspironcom.sjv.io/c/7401119/1811185/21554,true,Online Sale: 10%
https://www.verdent.ai,Apps,53578,Verdent,Active,https://coderdecktechnologieshklimited.sjv.io/c/7401119/3917596/53578,true,Online Sale: 25%
https://www.veritickets.com/en-US?sqm=veritickets.wa.BTS-0430.1,Tickets & Shows,53753,Veritickets,Active,https://funteepteltd.sjv.io/c/7401119/3921850/53753,true,"Veritickets for iOS: 10%
Veritickets for Android: 10%
Online Sale: 10%
Veritickets for iOS: USD1.00
Veritickets for Android: USD1.00
Sign-Up: USD1.00"
http://www.vevor.com,Parts & Accessories,22815,VEVOR AU,Active,https://vevorau.pxf.io/c/7401119/1905121/22815,true,Online Sale: 5%
http://www.vevor.com,Parts & Accessories,22821,VEVOR EU,Active,https://vevoreu.pxf.io/c/7401119/1905154/22821,true,Online Sale: 5%
https://sider.ai,Apps,28963,Sider,Active,https://vidlineinc.pxf.io/c/7401119/2234186/28963,true,"Online Sale: 5%-10%
Online Download: $0.00
Sign up: $0.00"
http://www.vilagale.com,Accommodations,26071,Vila Gale (GLOBAL),Active,https://vilagale.pxf.io/c/7401119/2078066/26071,true,Online Booking: 6%
http://villadelpalmarloreto.com/,Accommodations,26821,Villa del Palmar Loreto ( US /MX/ CA),Active,https://villadelpalmarloreto.sjv.io/c/7401119/2115145/26821,true,Online Booking: 4%
www.vipcars.com,Transportation,53465,VIP Cars,Active,https://vipcars.sjv.io/c/7401119/3914373/53465,true,Online Sale: 10%-50%
https://viperiumtrading.com,,51448,Viperium LLC-FZ - Creator,Active,https://viperiumllc.pxf.io/c/7401119/3862031/51448,true,"Subscription: EUR10.00
Creator Post: EUR0.00"
https://vistasocial.com,B2B,33456,Vista Social,Active,https://vistasocial.sjv.io/c/7401119/2872681/33456,true,"Sale: 20%
Lead Sign up : $0.00"
http://vivazcataratas.com.br/,Accommodations,45784,Vivaz Cataratas Resort-(BR/PT),Active,https://vivazcataratasresort.pxf.io/c/7401119/3418192/45784,true,Online Booking: 4%
https://voyeglobal.com,Internet Service Provider,25196,Voye Global ,Active,https://voyeglobalconnectivity.pxf.io/c/7401119/2025391/25196,true,New Online Sale: 15%
https://picwish.com/,Apps,35512,PicWish,Active,https://wangxutechnologyhkcolimited.pxf.io/c/7401119/2975463/35512,true,"Android: 30%-40%
IOS: 30%-40%
Online Sales: 30%-40%
Sign-up: USD0.00"
https://picwish.com/,Apps,35829,gitmind.com,Active,https://gitmindcom.sjv.io/c/7401119/2988768/35829,true,"Online Sales: 30%-35%
Sign-up: USD0.00"
http://www.watches2u.com,Women's Apparel,8305,Watches2U,Active,https://watches2u.pxf.io/c/7401119/471879/8305,true,online sale : 1%-2%
http://www.watches2u.com,Women's Apparel,8354,sunglasses2u,Active,https://sunglasses2u.pxf.io/c/7401119/475790/8354,true,sunglasses2u: 1%-2%
http://www.watches2u.com,Women's Apparel,8355,chriselli,Active,https://chriselli.pxf.io/c/7401119/475792/8355,true,chriselli: 1%-2%
http://www.watches2u.com,Jewelry & Watches,13473,Toff London,Active,https://toff-london.sjv.io/c/7401119/1033958/13473,true,Online Sale: 5%
https://wavespeed.ai,Website Hosting,46646,WaveSpeedAI,Active,https://wavespeedai.pxf.io/c/7401119/3726033/46646,true,Deposit: 10%
https://wecreat.com/,Accessories & Peripherals,26691,WECREAT TECH LTD,Active,https://wecreattechltd.pxf.io/c/7401119/2107732/26691,true,Online Sale: 5%
https://wecreat.com/,Consumer Electronics,38430,Wecreat - EU,Active,https://wecreateu.sjv.io/c/7401119/3100697/38430,true,Online Sale: 5%
https://wegic.ai/,Website Hosting,41022,Wegic,Active,https://wegic-ai.pxf.io/c/7401119/3232377/41022,true,Online Sales: 10%-30%
https://www.billionconnect.net/,Apps,44026,Billion Connect,Active,https://weitaigetechnologycolimited.pxf.io/c/7401119/3331478/44026,true,Online Sale: 10%
https://awolvision.com,Consumer Electronics,52659,awolvision.de,Active,https://awolvisionde.sjv.io/c/7401119/3889756/52659,true,Online Sale: 5%
https://awolvision.com,Consumer Electronics,52661,awolvision.fr,Active,https://awolvisionfr.sjv.io/c/7401119/3889761/52661,true,Online Sale: 5%
https://awolvision.com,Consumer Electronics,52664,valerion.de,Active,https://wwwvalerioncomde.pxf.io/c/7401119/3889767/52664,true,Online Sale: 5%
https://awolvision.com,Consumer Electronics,52670,valerion.uk,Active,https://wwwvalerioncomuk.pxf.io/c/7401119/3889851/52670,true,Online Sale: 5%
https://awolvision.com,Consumer Electronics,52671,valerion.us,Active,https://wwwvalerioncom.pxf.io/c/7401119/3889854/52671,true,Online Sale: 5%-7%
http://wildcanyon.com.mx/,Transportation,34958,Wild Canyon Adventures,Active,https://wildcanyonadventures.sjv.io/c/7401119/2949225/34958,true,Online Booking: 4%
https://www.cutout.pro,Apps,36316,www.promeai.pro,Active,https://winroadholdingslimited.pxf.io/c/7401119/3011401/36316,true,Online Sale: 30%
https://www.cutout.pro,Apps,36598,www.cutout.pro,Active,https://cutoutpro.pxf.io/c/7401119/3024927/36598,true,Online Sale: 20%
https://www.cutout.pro,Apps,36599,ideal.house,Active,https://idealhouse.pxf.io/c/7401119/3024929/36599,true,Online Sale: 30%
http://wiskiiactive.com/,Sports Apparel & Accessories,18713,WISKIIACTIVE ,Active,https://wiskiiactive.sjv.io/c/7401119/1611381/18713,true,Online Sale: 10%
https://witme.es,Loans & Financial Services,46711,"Creditio ES, RO, CO",Active,https://creditio.pxf.io/c/7401119/3728047/46711,true,"ES Qualified Lead: EUR21.00
RO Qualified Lead: EUR8.00
CO Qualified Lead: EUR3.00
CO Lead: EUR0.00
RO Lead: EUR0.00
ES Lead: EUR0.00"
https://wizbay.com,Women's Apparel,48743,WIZBAY LTD,Active,https://wizbayltd.sjv.io/c/7401119/3791774/48743,true,"Purchase: 8%
Sign Up: EUR0.00"
http://www.pandaremit.com,Loans & Financial Services,21578,Panda Remit,Active,https://pandaremit.sjv.io/c/7401119/1812536/21578,true,"First Transfer: $20.00
Android: 0%
IOS: 0%
APP SignUP: 0%
Online SignUP: 0%"
https://www.wps.com/,Apps,32335,WPS SOFTWARE PTE.LTD.,Active,https://wpssoftwarepteltd.sjv.io/c/7401119/2808518/32335,true,"Online Subscription: 50%
Windows Download: USD0.20"
https://www.helloice.com/,Jewelry & Watches,26893,Helloice,Active,https://helloicecom.pxf.io/c/7401119/2119038/26893,true,Online Sales: 15%
https://www.comfier.com,,33448,Comfier,Active,https://xiamencomfiertechnologycoltd.sjv.io/c/7401119/2872356/33448,true,Online Sale: 10%
https://www.comfier.com,Spa & Personal Grooming,33550,Snailax,Active,https://comfier.pxf.io/c/7401119/2877153/33550,true,Online Sale: 10%
https://www.xlaserlab.com,Parts & Accessories,40573,Xlaserlab,Active,https://xinghanlaserhongkongcolimited.pxf.io/c/7401119/3219782/40573,true,Online Sale: 5%
https://xmind.com,Apps,44551,Xmind LTD,Active,https://xmindltd.sjv.io/c/7401119/3369010/44551,true,"Online Sale: 25%
Sign-Up: USD0.01"
https://amandahairs.com,Bags & Accessories,51769,geetahair,Active,https://geetahair.sjv.io/c/7401119/3870089/51769,true,Online Sale: 10%
http://yohomobile.com/,Internet Service Provider,21210,yohomobile.com,Active,https://yohomobile.sjv.io/c/7401119/1791234/21210,true,"Android: 10%
IOS: 10%
Online Sale: 10%"
https://www.belffin.com,Furniture & Home Decor,29893,Belffin ,Active,https://yokrithlimited.sjv.io/c/7401119/2391686/29893,true,Online Sale: 6%
http://youparcel.com,Apps,17634,ship7.com,Active,https://ship7com.pxf.io/c/7401119/1495182/17634,true,Purchase Complete: $5.00
http://zendrop.com,Women's Apparel,19190,Zendrop Partner Program,Active,https://zendrop.sjv.io/c/7401119/1653810/19190,true,"Paid Plan Purchase: $25.00
Recurring Subscription: 0%
Online Lead: $0.00"
https://chillsim.net,Mobile Services & Telecommunications,45279,ChillSim,Active,https://chillsim.sjv.io/c/7401119/3398439/45279,true,"Sale Subscription: 20%
Lead Signup: EUR0.00"
https://zenxvape.com,Consumer Electronics,54951,Lemorele,Active,https://lemorele.sjv.io/c/7401119/3958018/54951,true,Online Sale: 10%
https://zereanlabs.com,Diet & Nutrition,47303,Zerean Limited,Active,https://zereanlimited.pxf.io/c/7401119/3747848/47303,true,Online Sale: 15%
https://www.zerobounce.net,B2B,31392,ZeroBounce,Active,https://aff.zerobounce.net/c/7401119/2742002/31392,true,"Purchase: 5%-18%
Account Creation: $0.00"
https://www.airzlink.com,Accessories & Services,47959,AirZlink eSIM Store,Active,https://zhonglianhongkonglimited.sjv.io/c/7401119/3766378/47959,true,Online Sale: 15%
https://www.zunsport.com,Parts & Accessories,29608,Zunsport,Active,https://zunsport.pxf.io/c/7401119/2328972/29608,true,Online Sale: 8%
https://kailasgear.com,Sports Apparel & Accessories,49420,kailas,Active,https://go.pxf.io/c/7401119/3809280/49420,true,Online Sale: 8%
https://autofull.com,,32662,Autofull Gaming Chair,Active,https://go.sjv.io/c/7401119/2829774/32662,true,Online Sale: 5%
https://www.mscompanyltd.jp/,Food & Drink,41558,SEN,Active,https://senparis.pxf.io/c/7401119/3258614/41558,true,購入完了: 20%
https://ekrcover.com,Parts & Accessories,45354,EKR - US,Active,https://ekrcoverus.sjv.io/c/7401119/3402682/45354,true,OnlineSale: 4%
https://www.yilitehair.com,Cosmetics & Skin Care,36246,许昌市永传发制品有限公司,Active,https://go.pxf.io/c/7401119/3008634/36246,true,Online Sale: 7%
https://www.damiensaber.com/,,36934,lightsaber.com,Active,https://lightsabercom.sjv.io/c/7401119/3040409/36934,true,Online Sale: 5%
https://www.thordata.com,B2B,39618,Thordata Global Residential Proxy,Active,https://go.pxf.io/c/7401119/3148603/39618,true,Online Sale: 5%-50%
